limit_bal,gender,education,marriage,age,pay_stat_sep,pay_stat_aug,pay_stat_jul,pay_stat_jun,pay_stat_may,pay_stat_apr,bill_amt_sep,bill_amt_aug,bill_amt_jul,bill_amt_jun,bill_amt_may,bill_amt_apr,pay_amt_sep,pay_amt_aug,pay_amt_jul,pay_amt_jun,pay_amt_may,pay_amt_apr,pay_status_total,total_bill_amount,total_paid_amount,default
200000,2,1.0,1.0,34,-2,-1,-1,-2,-2,-1,16024,18168,10274,4726,4484,4745,18184,10274,4726,4490,4745,1283,-9,58421,43702,0
210000,2,3.0,2.0,36,1,-1,-1,-2,-1,-1,0,4866,0,0,5916,0,4866,0,0,5916,0,0,-5,10782,10782,1
220000,1,2.0,1.0,36,0,0,0,0,0,0,87431,114959,110700,58674,50247,85500,50005,20010,2481,20000,55827,34675,0,507511,182998,0
140000,2,2.0,1.0,52,-1,-1,-1,-1,-1,-1,850,12340,14910,44967,11669,5169,12340,14910,44967,11669,5169,17953,-6,89905,107008,0
110000,1,2.0,1.0,35,0,0,0,0,0,0,103750,102437,97005,83998,79376,79816,3759,3409,2905,2778,2862,3500,0,546382,19213,0
50000,2,2.0,2.0,27,0,0,0,2,0,0,42391,44689,48172,46937,48570,50144,3000,4200,0,3000,3800,0,2,280903,14000,0
260000,2,2.0,2.0,33,-2,-1,0,0,0,0,4141,131000,129698,120375,118847,120361,133280,4813,4039,4095,4271,3701,-3,624422,154199,0
50000,1,3.0,1.0,59,0,0,-2,-2,-2,-2,51400,0,0,0,0,0,0,0,0,0,0,0,-8,51400,0,0
30000,2,2.0,2.0,23,0,0,0,0,2,0,22517,24148,25437,28391,27801,28684,2000,2000,3700,0,1500,1500,2,156978,10700,0
80000,2,2.0,1.0,42,0,0,-1,-1,0,0,43024,9821,600,53900,55000,65000,5098,600,53900,1100,10000,0,-2,227345,70698,0
10000,1,3.0,2.0,22,1,-1,0,0,0,0,0,7492,8589,9365,7740,1000,7492,1224,1000,175,0,0,0,34186,9891,0
300000,2,1.0,2.0,55,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,951,-12,0,951,0
130000,1,1.0,2.0,29,0,0,0,0,0,0,78337,81029,83032,83362,84592,86027,4000,4200,2912,2500,2300,2500,0,496379,18412,0
300000,1,1.0,2.0,32,1,2,2,-1,0,0,10566,11293,12000,3458,56338,56735,1200,1200,9427,55000,2000,2000,4,150390,70827,0
20000,1,3.0,1.0,52,1,2,0,0,0,-2,20838,20212,20148,19845,0,0,0,1200,397,0,0,0,1,81043,1597,1
160000,2,1.0,2.0,30,-1,2,2,-1,-1,-1,6548,3200,0,4775,456,0,7,0,4775,456,0,0,0,14979,5238,0
80000,1,2.0,2.0,23,0,-1,2,-1,-1,-2,25992,904,68,232,-604,-440,1000,0,1000,0,1000,0,-3,26152,3000,0
100000,2,3.0,2.0,33,0,0,0,0,0,0,74847,70663,63794,60651,54664,51776,3000,3000,2700,2000,2000,2000,0,376395,14700,0
20000,1,3.0,2.0,33,1,2,2,2,2,2,16247,15689,18417,17802,19543,18442,0,3000,0,2000,0,1000,11,106140,6000,0
250000,2,1.0,2.0,25,0,0,0,0,0,0,18761,10656,7099,11758,17047,16483,4662,2101,7227,7865,8485,5777,0,81804,36117,0
110000,1,1.0,2.0,25,0,0,0,0,0,0,51139,53797,56394,58341,60242,62234,3500,3500,3500,3000,3000,3000,0,342147,19500,0
310000,1,2.0,1.0,44,0,0,0,0,0,0,3947,5987,7739,8843,12204,14520,2500,2000,2000,3500,2500,1500,0,53240,14000,0
150000,2,1.0,2.0,28,0,0,0,0,0,0,12799,13726,14648,12115,12613,15225,1600,1500,1600,1000,3000,2200,0,81126,10900,0
80000,1,2.0,2.0,26,0,0,0,-2,-2,-2,60315,61650,0,0,0,0,2850,0,0,0,0,0,-6,121965,2850,0
150000,2,2.0,2.0,27,0,0,0,2,0,0,89302,90745,96314,87862,79936,76971,4200,8000,14,3000,4500,3000,2,521130,22714,0
50000,1,3.0,1.0,48,0,0,0,0,0,0,10420,8451,9641,9468,9294,9263,1310,1500,500,500,500,200,0,56537,4510,0
500000,2,1.0,2.0,26,0,0,0,0,0,0,32637,35863,37860,42572,47200,59843,15943,27878,22572,17200,19843,96632,0,255975,200068,0
130000,2,2.0,1.0,37,1,-2,-1,-1,-1,-1,0,0,306,3670,1473,5555,0,306,3670,1473,5555,1473,-5,11004,12477,0
230000,2,2.0,2.0,26,0,0,0,0,0,0,2656,3678,4650,3234,4174,5100,1074,1046,1060,1000,1000,5000,0,23492,10180,0
50000,2,2.0,1.0,34,2,2,2,2,2,2,43664,44654,45650,46320,45290,48322,2000,2000,1700,0,3760,1700,12,273900,11160,0
220000,2,1.0,1.0,54,1,-2,-1,-1,-1,-1,0,0,788,0,349,600,0,788,0,349,600,0,-5,1737,1737,0
300000,1,2.0,1.0,40,-2,-2,-2,-2,-2,-2,15876,4347,0,2208,2475,7580,4347,0,2208,2475,7580,0,-12,32486,16610,0
90000,2,2.0,1.0,56,-1,-1,-1,-1,-1,-1,1160,4701,13878,6556,2947,4808,4701,13882,6556,2947,4808,3131,-6,34050,36025,0
60000,2,2.0,1.0,37,0,0,0,0,0,0,38670,37606,35189,31373,28455,26598,1606,1674,1420,937,1006,1039,0,197891,7682,0
110000,2,2.0,1.0,51,0,0,0,2,2,2,10141,11472,12973,12468,13763,13989,1500,2000,0,1500,600,0,6,74806,5600,0
80000,2,2.0,2.0,23,0,0,0,0,-1,-1,38587,27558,23470,21539,14578,11766,5000,5000,10006,14614,11766,18000,-2,137498,64386,0
200000,1,1.0,1.0,38,2,0,0,0,0,0,194281,188638,190824,133233,115882,117534,7332,5818,4451,4472,3850,3602,2,940392,29525,0
150000,2,2.0,1.0,28,-1,-1,-1,0,0,0,108,-218,63174,43374,43950,44501,0,65748,1537,1585,1597,1615,-3,194889,72082,0
220000,2,2.0,2.0,39,0,0,0,0,0,0,142186,141068,140391,140549,140303,140737,7000,7000,5006,6000,6312,6000,0,845234,37318,0
270000,2,1.0,2.0,50,-1,-1,-1,-1,0,-1,3095,2340,0,1250,2250,178,2340,0,1250,1000,178,1772,-5,9113,6540,0
300000,2,2.0,1.0,39,-2,-2,-2,-2,-2,-2,2022,537,142,656,620,502,537,142,656,620,502,142,-12,4479,2599,0
70000,1,2.0,1.0,39,0,0,0,0,0,0,6056,7292,8663,9018,9222,9568,1500,1500,500,500,500,1000,0,49819,5500,0
220000,2,2.0,1.0,32,0,0,0,0,0,0,194961,197536,203251,208355,213015,217475,7200,9000,10000,8000,8010,8500,0,1234593,50710,0
20000,2,3.0,1.0,43,2,0,0,0,0,0,18310,18739,19411,20209,19880,4341,1300,1500,1257,456,149,191,2,100890,4853,1
280000,2,3.0,2.0,49,-2,-2,-2,-1,-1,0,795,1020,0,1075,141246,146349,1025,0,1075,141246,6349,9192,-8,290485,158887,0
600000,1,3.0,1.0,38,0,0,0,0,0,0,459600,372345,353121,337695,297541,256158,13713,13250,12854,11191,10029,10000,0,2076460,71037,0
200000,2,1.0,2.0,44,-2,-2,-2,-2,-2,-2,0,0,0,7800,30223,10715,0,0,7800,30223,10715,1354,-12,48738,50092,0
130000,1,1.0,2.0,25,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0
300000,2,2.0,2.0,42,0,0,0,0,0,0,113308,109901,108659,110781,107833,104466,5400,5800,6000,7000,5000,5000,0,654948,34200,0
110000,2,1.0,1.0,41,2,2,7,7,7,7,150,150,150,150,150,150,0,0,0,0,0,0,32,900,0,0
310000,2,1.0,1.0,35,-1,-1,-1,-1,-1,-1,1815,3689,20524,7986,1100,9622,3689,20658,7986,1100,9622,0,-6,44736,43055,0
500000,2,2.0,1.0,34,-2,-2,-2,-2,-2,-2,17172,34674,6229,11534,12482,18192,35454,6229,11534,12564,18192,32550,-12,100283,116523,0
170000,2,2.0,2.0,43,0,0,0,0,0,0,136113,137722,139384,141314,139252,139205,7000,7000,7000,5100,5300,5030,0,832990,36430,0
50000,1,2.0,2.0,36,0,0,0,0,0,0,52045,49714,50908,49756,27702,27429,2000,2005,1432,1008,3007,2003,0,257554,11455,0
100000,1,2.0,2.0,34,0,0,0,0,0,0,47908,48909,49954,50974,52021,53186,1800,1830,1850,1894,2000,2000,0,302952,11374,1
200000,2,1.0,2.0,29,0,0,0,0,0,0,181821,185506,190977,193800,190936,186183,6000,7000,6000,6000,5400,5400,0,1129223,35800,0
170000,2,1.0,2.0,31,-2,-2,-2,-2,-2,-2,757,4319,1489,362,451,620,4319,1499,362,451,620,1400,-12,7998,8651,0
210000,2,2.0,1.0,48,-1,-1,-1,-1,-1,0,11876,11876,11876,11876,18954,11876,11876,11876,11876,18954,5000,11876,-5,78334,71458,0
10000,1,2.0,2.0,34,0,0,0,-1,0,0,9323,8708,0,9601,10005,9058,1000,0,9601,800,1000,1000,-1,46695,13401,0
230000,1,1.0,2.0,27,-1,-1,-1,-1,-1,-1,3257,1816,1816,1806,764,3368,1816,1816,1806,774,3368,1027,-6,12827,10607,0
210000,2,2.0,2.0,44,0,0,0,0,0,0,84298,85379,87469,90380,91355,92565,3379,3469,4380,3355,3565,3607,0,531446,21755,0
360000,1,1.0,2.0,29,-1,-1,-2,-2,-2,-2,51400,0,0,0,0,0,0,0,0,0,0,0,-10,51400,0,0
100000,2,2.0,2.0,23,2,2,2,2,2,2,90680,93267,95189,96332,97560,95885,5000,4300,3600,3700,0,7300,12,568913,23900,0
300000,2,2.0,1.0,42,0,0,0,0,0,0,281000,291482,297425,296884,241037,247383,15000,12039,13000,9000,10059,10000,0,1655211,69098,0
60000,1,1.0,2.0,28,-1,0,0,0,0,0,40784,41723,42665,43254,43757,44378,2001,2001,1690,1501,1617,1502,-1,256561,10312,0
130000,1,3.0,3.0,52,0,0,0,0,0,0,106140,69025,58860,45207,41556,42455,3003,2000,2000,2000,1590,2000,0,363243,12593,1
190000,2,2.0,1.0,37,0,0,2,2,2,2,105679,115049,117856,119570,116284,123528,11000,6000,5000,0,9000,4000,8,697966,35000,0
170000,2,3.0,2.0,30,0,0,0,0,0,0,173922,164939,165597,163424,163204,159257,7400,7600,7800,6348,6200,6500,0,990343,41848,0
210000,1,2.0,2.0,45,-2,-2,-2,-2,-2,-2,2563,5854,1032,788,3499,3372,5854,1032,788,3565,3372,15381,-12,17108,29992,0
80000,2,2.0,1.0,33,2,2,2,2,2,2,53843,55933,56575,57303,58593,59738,3500,2100,2200,2300,2200,2100,12,341985,14400,0
170000,1,1.0,2.0,51,0,0,0,0,0,0,195038,189067,180389,137030,129222,122229,7509,5573,4309,4239,5142,2856,0,952975,29628,0
430000,1,3.0,2.0,38,-2,-2,-2,-2,-2,-2,37693,3390,5930,33736,23558,8118,3507,5960,39507,11838,8158,8509,-12,112425,77479,0
20000,1,3.0,1.0,56,0,0,2,0,0,0,14231,16074,14212,14694,13807,14412,2100,1000,1000,700,1000,500,2,87430,6300,0
120000,2,2.0,2.0,30,0,0,0,0,0,0,110612,114323,116835,118053,119047,119641,5555,5847,5800,4445,4700,4500,0,698511,30847,0
100000,2,3.0,1.0,35,0,0,0,0,0,0,47843,48885,49904,50774,51957,52991,2111,2130,2000,2000,1898,2000,0,302354,12139,0
70000,2,2.0,1.0,43,0,0,0,0,0,0,38173,38750,39493,39879,40314,40725,1957,1700,1408,1448,1456,1475,0,237334,9444,0
150000,2,2.0,2.0,25,0,0,0,0,0,0,151761,149060,151308,152576,152368,142030,5752,6308,16644,12381,9320,5977,0,899103,56382,0
110000,2,2.0,1.0,24,1,1,-1,0,0,0,9787,-1256,65064,66102,54275,51791,5,68500,3114,4016,2000,2000,1,245763,79635,0
360000,2,1.0,2.0,28,-1,-1,-1,-1,-1,-1,276,0,502,0,1017,0,0,502,0,1017,0,359,-6,1795,1878,0
150000,1,1.0,2.0,23,-1,-1,-1,-1,-1,-1,1389,7139,813,3028,5264,208,7139,813,3032,5264,208,3538,-6,17841,19994,0
500000,1,1.0,1.0,37,1,-1,-1,-1,0,0,271115,15074,16205,21770,60827,18524,15873,16205,21976,50000,7000,21769,-2,403515,132823,0
30000,2,2.0,2.0,28,-1,-1,-2,-1,-1,-1,5688,-378,-378,920,5448,0,0,0,1298,5448,0,10000,-7,11300,16746,0
100000,1,3.0,1.0,49,0,0,-2,-2,-2,-2,33333,0,0,0,0,0,0,0,0,0,0,0,-8,33333,0,0
500000,1,1.0,2.0,38,-2,-2,-2,-2,-2,-2,0,2326,1164,0,0,0,2326,1164,0,0,0,28666,-12,3490,32156,1
200000,1,2.0,1.0,44,-1,-1,2,0,0,-1,780,390,1170,780,0,390,390,780,0,0,390,780,-1,3510,2340,0
220000,2,1.0,1.0,36,0,0,2,0,0,0,190691,206000,194930,130938,134664,140238,20000,0,5000,6000,8000,5000,2,997461,44000,0
120000,2,1.0,1.0,39,1,-2,-2,-2,-1,-1,0,0,0,0,915,0,0,0,0,915,0,0,-7,915,915,0
50000,2,2.0,2.0,22,0,0,0,0,0,0,51417,48260,43889,35324,24146,22914,2054,1981,1344,810,828,824,0,225950,7841,0
20000,1,3.0,2.0,55,0,0,0,0,0,0,19978,18910,18962,19886,18978,17124,1594,1476,1400,380,342,672,0,113838,5864,1
200000,1,1.0,1.0,44,-1,-1,-1,-1,-1,-1,25929,1582,21133,2941,8191,22842,1582,21133,2941,8191,22842,5567,-6,82618,62256,0
60000,2,2.0,1.0,24,2,3,2,2,2,0,34708,33866,33041,35284,31602,32221,0,0,2900,0,1200,1409,11,200722,5509,1
50000,2,2.0,2.0,51,0,0,0,0,0,0,57595,54503,51217,47919,44593,38475,1996,1804,1664,1560,1370,1335,0,294302,9729,0
20000,2,1.0,2.0,26,0,0,0,0,0,0,17921,18362,19669,16479,16694,17334,1333,1640,1506,721,1000,1000,0,106459,7200,0
110000,2,2.0,2.0,25,1,2,2,0,0,0,104871,107422,101930,102111,101521,100240,8000,0,4000,4000,3600,3500,5,618095,23100,0
100000,2,2.0,1.0,41,-1,-1,-1,-1,-1,0,621,0,368,0,1900,1900,0,368,0,1900,0,1145,-5,4789,3413,0
90000,2,2.0,2.0,26,0,0,0,0,0,0,61982,46323,43710,45474,46369,47623,2000,2100,2500,1650,2000,2000,0,291481,12250,0
60000,2,2.0,1.0,28,1,2,2,2,2,2,61474,59121,63389,60919,57800,58698,0,5229,18,3779,1764,0,11,361401,10790,0
200000,1,1.0,1.0,36,1,-2,-2,-1,0,-1,-95,-95,-95,5,1005,21,0,0,100,1000,500,0,-5,746,1600,0
120000,1,2.0,1.0,39,2,-1,-1,-1,-1,-1,435,435,1887,435,435,435,435,1887,435,435,435,435,-3,4062,4062,0
190000,2,1.0,3.0,35,0,0,0,-1,-1,2,111776,107177,61892,191260,144062,140871,21238,2000,191260,6000,0,20400,0,757038,240898,0
230000,1,1.0,1.0,41,1,-1,-1,-1,-1,-1,0,1482,2140,2360,2620,0,1482,2140,2560,2620,0,0,-4,8602,8802,1
70000,1,2.0,2.0,29,0,0,0,2,0,0,56626,58512,61926,60332,61658,65561,2800,5000,0,2300,4950,2700,2,364615,17750,1
50000,2,3.0,1.0,58,1,3,2,2,2,2,39649,40194,41150,41670,42188,43360,1500,1900,1500,1500,2000,1500,12,248211,9900,0
130000,1,2.0,2.0,27,0,0,0,-2,-2,-2,92043,61650,0,0,0,0,2850,0,0,0,0,0,-6,153693,2850,0
50000,2,2.0,2.0,44,0,0,2,3,2,0,16094,18961,20857,20229,19623,19878,3155,2500,0,0,707,713,7,115642,7075,1
300000,2,2.0,2.0,26,0,0,0,-1,0,0,29300,18988,6893,49379,49161,50646,1214,2000,49379,1500,2000,15000,-1,204367,71093,0
70000,1,2.0,2.0,27,0,0,0,0,0,0,63298,65785,65353,84184,47686,49276,4100,2400,2500,1800,2400,4800,0,375582,18000,0
50000,2,3.0,2.0,23,-1,-1,-1,-1,0,0,3237,5365,8263,14054,22071,20506,5389,8276,14075,15022,3012,3018,-4,73496,48792,1
40000,2,1.0,2.0,35,0,0,0,0,0,0,26801,36208,25378,28058,31145,38030,10000,5000,5000,5000,7500,4596,0,185620,37096,0
140000,2,1.0,2.0,28,-1,-1,-1,-1,-1,-1,7588,15557,18886,9476,5040,6070,17015,19030,10000,10000,6100,22000,-6,62617,84145,0
360000,2,1.0,2.0,34,-2,-2,-2,-2,-2,-2,6276,16062,8539,8665,2132,745,16142,8630,8710,2142,748,3030,-12,42419,39402,0
20000,1,1.0,2.0,24,1,2,2,2,0,0,6696,7437,8810,9470,18315,19237,1000,1495,1000,9000,1800,900,7,69965,15195,1
30000,2,2.0,2.0,23,0,0,0,0,0,0,23237,23874,26985,29497,29290,28693,10000,5000,3000,2000,3150,0,0,161576,23150,0
50000,2,2.0,2.0,41,0,0,0,0,-2,-2,43885,45408,36025,0,0,0,2408,2025,0,0,0,0,-4,125318,4433,1
50000,1,2.0,1.0,54,0,0,0,2,0,0,47872,48802,50214,19321,19867,20384,2000,2456,0,1000,1000,1000,2,206460,7456,0
300000,2,2.0,2.0,35,0,0,-1,-1,0,-1,48926,22580,300,5107,5107,3028,1006,350,5107,0,3028,60,-3,85048,9551,0
210000,1,2.0,2.0,24,0,0,0,0,0,0,40985,41028,42041,42842,43757,45403,1987,2000,1800,1757,2533,2030,0,256056,12107,1
500000,2,2.0,2.0,43,-1,-1,-1,0,0,-1,3959,0,285138,249445,222831,200,0,285138,4989,100,200,528666,-4,761573,819093,0
120000,2,2.0,1.0,34,-1,-1,-2,-2,-2,-2,1800,0,0,0,0,0,0,0,0,0,0,0,-10,1800,0,0
100000,2,3.0,1.0,53,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,1
120000,1,1.0,2.0,41,1,-2,-2,-1,0,0,-8,-208,-408,57392,58805,60200,0,0,58000,2000,2000,0,-4,175773,62000,0
20000,2,3.0,3.0,27,0,0,2,2,-1,-1,17973,20482,19693,11932,1280,0,2800,0,239,3380,0,0,2,71360,6419,0
100000,2,2.0,1.0,38,1,-1,-1,-2,-2,-1,0,199,0,0,0,150,199,0,0,0,150,550,-6,349,899,0
130000,1,4.0,1.0,44,0,0,0,0,0,0,75472,75095,59335,54668,22780,13417,2452,2140,1093,13706,500,100,0,300767,19991,1
50000,1,1.0,2.0,24,0,0,0,0,0,0,50801,50143,49586,19430,19375,18995,2360,1700,1000,900,870,2130,0,208330,8960,0
200000,2,2.0,1.0,34,-2,-2,-2,-1,-1,-1,6626,2469,3760,4273,3015,5076,2476,3771,4285,3023,5088,6282,-9,25219,24925,0
60000,2,3.0,1.0,39,1,2,0,0,2,0,31011,29565,31123,34134,23552,24020,0,3000,3638,0,1000,3000,5,173405,10638,0
180000,1,2.0,1.0,38,1,2,2,0,0,0,2826,4612,4571,5071,5195,0,2000,200,500,124,0,0,5,22275,2824,1
160000,2,2.0,2.0,42,1,2,2,0,0,0,152699,152630,95758,97251,98010,99669,4462,0,4385,3639,3762,3800,5,696017,20048,1
500000,2,2.0,2.0,50,-1,-1,-1,0,0,0,588,2393,5306,5453,3221,1269,2393,5308,1000,0,0,1557,-3,18230,10258,1
280000,2,2.0,1.0,42,2,0,0,0,0,0,185147,132646,137109,135264,133046,126155,5000,10000,5000,5000,5000,5000,2,849367,35000,1
200000,2,3.0,2.0,28,1,-2,-2,-1,-1,-1,0,0,0,304,13489,6788,0,0,304,13489,6788,188,-6,20581,20769,0
400000,1,2.0,2.0,33,0,0,0,0,0,0,61705,58018,52383,48139,35898,30754,3000,3000,3000,4000,3000,4000,0,286897,20000,0
380000,2,1.0,1.0,31,0,0,0,0,2,0,225905,225515,227387,197959,194710,199300,11000,9000,15000,0,8000,8000,2,1270776,51000,0
80000,2,2.0,2.0,22,0,0,0,0,0,0,18429,19500,14366,15369,14595,14363,2015,1500,1252,330,1829,207,0,96622,7133,0
260000,1,1.0,1.0,34,-2,-2,-2,-2,-2,-2,-40,-40,-40,8117,-8,-8,0,0,8157,0,0,1673,-12,7981,9830,0
50000,2,2.0,1.0,50,0,0,0,0,0,0,8925,9208,10238,10700,10762,11587,1200,1200,1000,1000,1000,1000,0,61420,6400,0
50000,1,2.0,1.0,39,0,0,0,0,0,0,39323,45625,38157,15966,15733,17703,7031,2013,3005,2007,5007,1003,0,172507,20066,0
170000,1,3.0,1.0,45,0,0,0,0,0,0,40441,40937,34090,34894,36829,37727,5000,2000,2000,3000,2000,2000,0,224918,16000,0
90000,1,2.0,2.0,34,1,2,0,-1,-1,0,50281,14033,12628,20172,73512,72588,0,2000,20172,73512,3000,4000,1,243214,102684,0
60000,1,2.0,2.0,51,0,0,0,0,0,0,27293,27898,28574,29059,29244,29462,1450,1516,1391,966,997,948,0,171530,7268,0
170000,2,3.0,2.0,29,0,0,0,0,0,0,116048,117485,119050,120225,122345,124302,4200,4300,4400,4518,4500,5000,0,719455,26918,1
360000,2,2.0,1.0,42,-1,0,0,0,0,-1,64268,45659,18875,7742,5572,131869,2339,4564,2200,1000,131869,3862,-2,273985,145834,0
300000,1,3.0,2.0,64,-1,-1,-1,-1,-1,-1,1068,1168,1005,1372,1610,1355,1168,1005,1372,1610,1355,1426,-6,7578,7936,0
200000,1,1.0,2.0,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0
80000,1,1.0,2.0,33,2,2,2,2,2,2,67206,65537,69361,67647,72524,74068,0,5500,0,6000,3000,0,12,416343,14500,1
50000,2,2.0,1.0,54,0,0,0,0,0,0,50566,49717,49661,49581,49550,48871,2102,2013,1747,2012,2000,5900,0,297946,15774,0
150000,2,1.0,2.0,29,-2,-2,-2,-2,-2,-2,2889,3469,1791,570,0,0,3469,1791,570,0,0,399,-12,8719,6229,1
180000,2,1.0,2.0,33,-1,-1,-1,-1,-1,-1,2196,1634,1586,1758,480,1918,1640,1586,1758,480,1918,2799,-6,9572,10181,1
360000,1,2.0,1.0,32,0,0,0,-1,-1,0,7230,9835,8217,2963,15437,15722,5017,2041,2980,16038,8032,10095,-2,59404,44203,0
70000,2,3.0,1.0,32,0,0,0,0,0,0,70122,69080,68530,69753,70111,70212,2431,3112,3000,2438,2500,2554,0,417808,16035,0
20000,1,2.0,2.0,26,2,0,0,0,2,2,6078,7015,8036,9597,9294,10242,1200,1140,1700,0,1100,0,6,50262,5140,1
220000,1,1.0,1.0,48,2,0,0,0,0,0,210380,213522,201852,169115,172169,162402,10000,9020,6000,5500,6000,5500,2,1129440,42020,1
150000,2,1.0,1.0,44,1,2,2,-1,-1,2,27270,24600,0,10195,24232,22000,0,0,10195,24232,0,0,5,108297,34427,1
320000,2,1.0,2.0,28,-1,-1,-2,-1,-1,-2,11684,1127,1943,13312,-5,-5,1135,1952,13375,5,0,0,-8,28056,16467,0
380000,1,2.0,1.0,38,0,0,0,0,0,0,88112,91640,93480,95256,96964,71250,4569,4000,3000,5000,5000,2070,0,536702,23639,0
400000,2,2.0,2.0,35,-1,2,-1,-1,-1,2,1908,952,333,4928,8235,3317,0,333,4928,8235,0,1708,0,19673,15204,0
490000,1,1.0,1.0,43,2,-1,-1,-2,-1,-1,3956,3081,0,0,2236,3052,3081,0,0,2236,3052,3159,-4,12325,11528,1
150000,1,2.0,1.0,38,-1,-1,-1,-1,-1,-1,509,14310,980,1000,1132,8774,14310,980,1000,1132,8774,10867,-6,26705,37063,0
10000,2,2.0,2.0,23,0,0,0,0,0,0,6969,7992,9106,9719,9917,0,1300,1400,1000,198,0,0,0,43703,3898,0
20000,1,3.0,1.0,37,0,-1,0,0,0,0,18629,19202,20459,19493,17289,17684,21473,1576,2000,600,1000,700,-1,112756,27349,0
280000,2,1.0,2.0,32,-1,-1,-1,-1,-1,-1,45536,11509,2110,2121,6789,14959,11509,5000,2121,6789,14959,16067,-6,83024,56445,0
140000,2,2.0,2.0,25,0,0,0,0,0,0,133714,137585,131666,114989,81475,82812,6560,6200,4246,5000,3000,3000,0,682241,28006,0
80000,1,3.0,1.0,29,0,0,0,0,0,0,52175,45429,46595,47224,46903,46973,2034,2200,1738,1796,1832,1842,0,285299,11442,0
20000,1,3.0,1.0,56,1,2,2,2,2,0,9453,10143,10730,12241,11748,12456,1000,900,2000,0,900,3200,9,66771,8000,1
80000,2,2.0,1.0,41,0,0,0,0,0,0,52564,53681,56893,59021,117568,72869,1963,4120,3069,2215,30000,3000,0,412596,44367,0
100000,2,3.0,1.0,54,0,0,0,0,0,0,40112,40981,41963,43012,33270,33967,1661,1766,1942,1200,1233,1241,0,233305,9043,0
30000,1,2.0,2.0,34,0,0,0,0,-2,-2,17803,19126,19500,0,0,0,1626,1000,0,0,0,0,-4,56429,2626,0
170000,1,1.0,2.0,36,-1,-1,-1,-1,-1,-1,8433,644,7567,0,499,576,644,7567,0,499,576,0,-6,17719,9286,0
360000,1,2.0,1.0,44,-2,-2,-2,-2,-2,-2,1824,1740,0,0,1499,4001,1740,0,0,1499,4001,203,-12,9064,7443,0
60000,1,1.0,2.0,26,-1,-1,2,-1,0,-1,440,880,440,880,440,1681,880,0,880,0,1681,811,-2,4761,4252,0
340000,1,1.0,1.0,52,-2,-2,-2,-2,-2,-2,30832,33652,35192,30000,10766,33887,33670,35212,30000,10766,33905,30200,-12,174329,173753,1
310000,2,3.0,2.0,28,0,0,0,0,0,0,240846,220845,179260,116798,109647,114745,10500,7809,10000,10000,10334,10000,0,982141,58643,0
290000,1,3.0,2.0,41,0,0,0,0,0,0,293281,268030,157691,158720,144085,143663,7948,22429,5530,4442,5887,5890,0,1165470,52126,0
60000,2,2.0,2.0,25,2,2,4,4,3,2,600,600,600,600,300,150,0,0,0,0,0,586,17,2850,586,1
190000,2,3.0,2.0,24,0,0,0,0,-1,0,54186,55466,57358,10890,287,49983,2000,2700,1100,287,49696,2000,-1,228170,57783,0
70000,2,2.0,1.0,33,0,0,0,0,0,0,31130,16171,16373,16945,21462,11128,10171,3000,1260,6138,1128,500,0,113209,22197,0
150000,2,1.0,1.0,34,-2,-2,-2,-2,-2,-2,5712,14539,8796,20359,17329,20087,14539,8796,20375,17329,20087,0,-12,86822,81126,0
20000,2,2.0,1.0,37,-1,-1,-1,-1,-1,0,425,1626,460,360,1520,1160,1629,460,360,1520,0,2233,-5,5551,6202,0
30000,2,2.0,1.0,34,1,2,2,0,0,0,22419,24932,23502,24603,24996,26426,3207,0,1800,1100,2000,1977,5,146878,10084,0
170000,1,3.0,1.0,29,0,0,0,0,0,0,165027,168990,172307,35234,32869,33862,7200,7500,1200,1200,1500,1300,0,608289,19900,0
80000,2,2.0,1.0,29,2,0,0,2,0,0,76362,77883,81811,80250,61467,10662,3392,5800,1000,600,400,1000,4,388435,12192,1
30000,2,2.0,2.0,27,2,0,0,-2,-2,-2,29810,1651,0,0,0,0,1000,0,0,0,0,0,-4,31461,1000,0
150000,1,2.0,1.0,39,0,0,0,2,2,2,76415,78836,87265,85084,93323,91783,4150,10575,0,9717,0,3300,6,512706,27742,1
90000,1,3.0,2.0,50,0,0,0,0,0,0,76495,71616,60177,54440,45788,41874,3243,2390,1840,1690,1954,1497,0,350390,12614,0
260000,1,1.0,2.0,33,-1,-1,-1,-2,-1,-1,1025,799,-1,-1,358,492,803,0,0,359,494,0,-7,2672,1656,0
340000,2,1.0,2.0,27,0,0,0,0,0,0,172180,180140,166281,155628,145645,103263,21105,5461,5000,5849,2732,50000,0,923137,90147,0
70000,1,1.0,1.0,46,0,0,0,0,0,0,60040,55274,51766,51757,50013,49946,2600,1800,2000,3140,2000,1800,0,318796,13340,0
180000,2,2.0,1.0,30,1,2,-1,0,0,0,18435,1563,3842,7146,10480,13886,0,3842,5000,5000,10000,5000,2,55352,28842,0
80000,2,3.0,2.0,42,0,-1,-1,2,0,-1,11460,455,10843,9011,7560,7686,455,10843,0,22,7709,9398,-1,47015,28427,0
